marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
0,5,1,1,0,1,2,1,1,999,0,0,-0.1,93.2,-42.0,4.1638299706299104,5195.8,1
0,1,0,0,0,1,0,0,1,999,0,0,-1.8,93.075,-47.1,1.423,5099.1,1
1,1,0,1,0,1,1,0,1,4,2,2,-2.9,92.201,-31.4,0.8818334341625729,5076.2,1
1,2,0,1,1,1,4,4,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
0,1,0,0,0,1,1,0,2,999,0,0,1.4,93.444,-36.1,4.968,5228.1,1
1,6,0,1,1,1,5,3,1,6,1,2,-2.9,92.963,-40.8,1.26,5076.2,1
1,1,0,0,0,1,5,0,1,3,1,2,-2.9,92.963,-40.8,1.2629452747737648,5076.2,1
0,2,0,0,0,0,9,1,2,999,0,0,-1.8,92.843,-50.0,1.5254798525725608,5099.1,1
0,0,0,0,0,1,4,4,1,3,1,2,-1.7,94.19461983479555,-40.23631198373607,0.8729449381124589,4991.6,1
0,1,0,0,0,1,1,3,1,13,1,2,-1.7,94.027,-38.3,0.90242343738909,4991.6,1
0,1,0,0,0,1,0,3,2,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
0,2,0,0,0,1,9,1,1,6,2,2,-1.8,93.369,-34.8,0.6512529197790013,5008.7,1
1,6,0,1,1,1,1,0,1,3,1,2,-2.9,92.201,-31.4,0.8731691268978536,5076.2,1
0,1,0,1,0,1,1,2,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
1,1,0,0,0,1,2,1,1,7,1,2,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1
0,0,0,0,0,1,7,3,3,999,0,0,-3.0,92.713,-33.0,0.7140000000000001,5023.5,1
0,6,0,1,0,1,4,0,1,6,1,2,-1.7,94.215,-40.3,0.880993163832267,4991.6,1
0,0,0,0,0,0,0,0,3,6,1,2,-1.8,93.749,-34.6,0.642,5008.7,1
0,1,0,0,0,1,0,1,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
0,1,0,1,0,1,9,0,3,999,0,0,-1.8,92.843,-50.0,1.7562845817357606,5099.1,1
0,2,0,1,0,1,0,2,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
0,2,0,0,0,0,5,2,4,999,0,0,1.4,94.465,-41.8,4.945770521500096,5228.1,1
0,1,0,1,0,1,3,0,1,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,1
0,2,0,1,0,0,3,1,5,999,0,0,-1.8,93.876,-40.0,0.6839494738945151,5008.7,1
1,1,0,0,0,0,3,1,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,1
0,3,0,0,0,0,3,0,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,1
0,5,0,1,0,1,1,3,3,999,0,0,-2.9,92.201,-31.4,0.8648171996853093,5076.2,1
0,3,0,0,0,1,5,0,1,3,2,2,-1.7,94.055,-39.8,0.70924171584108,4991.6,1
1,1,0,1,0,1,8,0,2,3,1,2,-1.1,94.601,-49.5,1.0002892131705967,4963.6,1
2,1,0,0,0,1,0,3,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
0,5,0,1,0,1,1,1,2,3,4,2,-1.7,94.027,-38.3,0.8981174249406203,4991.6,1
0,2,0,1,0,1,4,0,1,999,0,0,1.4,93.918,-42.7,4.962277721900963,5228.1,1
0,1,0,0,0,1,3,2,1,999,0,0,-1.8,93.876,-40.0,0.6998699427516634,5008.7,1
0,2,0,0,0,1,1,4,1,15,2,1,-1.7,94.027,-38.3,0.9010426255545362,4991.6,1
0,6,0,1,0,1,0,3,1,999,0,0,-1.8,93.075,-47.1,1.428609021704658,5099.1,1
0,1,0,0,0,1,5,0,1,3,1,2,-2.9,92.963,-40.8,1.2648227898957056,5076.2,1
0,2,1,1,0,1,3,2,1,999,0,0,-1.8,92.893,-46.2,1.2979050992622603,5099.1,1
0,3,0,0,0,0,0,2,1,5,1,2,-1.8,93.075,-47.1,1.4550639195431034,5099.1,1
0,1,0,0,0,0,5,2,1,999,0,0,1.4,94.465,-41.8,4.960363554972151,5228.1,1
0,3,1,0,0,1,3,3,1,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,1
0,1,0,1,0,1,5,2,1,3,1,2,-2.9,92.963,-40.8,1.26,5076.2,1
1,1,0,0,0,0,0,0,1,999,0,0,-1.8,93.749,-34.6,0.6459999999999999,5008.7,1
0,6,0,0,0,1,4,2,2,999,0,0,1.4,93.918,-42.7,4.961004475947377,5228.1,1
1,1,0,0,0,1,5,0,1,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,1
0,0,0,1,0,1,3,0,1,6,1,2,-1.8,93.876,-40.0,0.6824015489834099,5008.7,1
0,0,0,1,0,0,3,0,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,1
1,2,0,0,0,0,3,1,5,999,0,0,1.1,93.994,-36.4,4.862954993914474,5191.0,1
0,1,0,1,0,1,9,1,1,999,0,0,-1.8,92.843,-50.0,1.531,5099.1,1
1,2,0,0,0,1,4,1,1,999,0,0,1.4,93.918,-42.7,4.960852744903468,5228.1,1
0,0,0,1,0,1,3,1,2,6,2,1,-1.8,93.876,-40.0,0.6842193145307399,5008.7,1
2,3,0,0,0,1,6,0,1,3,2,2,-1.1,94.199,-37.5,0.877,4963.6,1
1,6,0,1,0,1,4,0,1,6,1,2,-1.7,94.215,-40.3,0.835,4991.6,1
0,0,0,1,0,1,4,2,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
0,1,0,0,1,0,7,2,1,6,2,1,-3.0,92.713,-33.0,0.706940773833901,5023.5,1
0,0,0,1,0,1,5,2,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
1,1,0,1,1,1,1,3,1,999,0,0,-1.7,94.027,-38.3,0.9024922003553345,4991.6,1
1,2,0,1,1,1,3,0,2,999,0,0,-1.8,92.893,-46.2,1.2563123615125802,5099.1,1
0,1,0,1,0,1,1,1,1,4,1,2,-2.9,92.201,-31.4,0.8826202732341345,5076.2,1
2,1,0,0,0,1,6,0,1,3,3,2,-1.1,94.199,-37.5,0.877,4963.6,1
0,2,0,0,0,1,3,4,1,2,1,2,-1.8,92.893,-46.2,1.27,5099.1,1
0,1,0,0,0,0,3,0,1,999,0,0,1.1,93.994,-36.4,4.85704589685888,5191.0,1
0,1,0,0,0,1,1,3,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,1
0,6,0,0,0,1,1,0,1,999,0,0,1.4,93.444,-36.1,4.967119768184847,5228.1,1
0,3,0,0,0,1,1,4,1,6,3,2,-1.7,94.027,-38.3,0.9021539922917214,4991.6,1
0,0,0,0,0,1,4,2,3,999,0,0,1.4,93.918,-42.7,4.961529033122072,5228.1,1
0,0,0,0,0,1,3,1,5,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,1
0,2,0,1,0,1,1,2,5,999,0,0,1.4,93.444,-36.1,4.965247604323335,5228.1,1
0,1,0,0,0,1,2,1,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,1
1,2,0,0,0,1,8,1,1,3,1,2,-1.1,94.601,-49.5,1.029,4963.6,1
0,1,0,0,0,1,6,3,1,3,2,2,-1.1,94.199,-37.5,0.8800831200111734,4963.6,1
1,1,0,1,0,0,3,0,1,999,0,0,1.1,93.994,-36.4,4.858786000057033,5191.0,1
1,2,0,1,0,1,1,3,1,999,0,0,-2.9,92.201,-31.4,0.873,5076.2,1
0,5,0,0,0,1,6,0,1,999,0,0,-3.4,92.379,-29.8,0.7899710805770819,5017.5,1
0,1,0,0,0,1,4,4,5,999,0,0,1.4,93.918,-42.7,4.961938495963805,5228.1,1
0,2,0,0,0,0,5,3,4,999,0,0,1.4,94.465,-41.8,4.961666961576602,5228.1,1
0,1,0,1,0,1,6,1,1,3,1,2,-3.4,92.379,-29.8,0.7897305773404819,5017.5,1
0,2,0,1,1,1,0,3,2,999,0,0,-1.8,93.075,-47.1,1.3760303472877888,5099.1,1
0,1,0,0,0,1,8,3,2,3,2,2,-1.1,94.601,-49.5,1.0218246433690257,4963.6,1
0,1,0,1,0,1,4,1,4,999,0,0,-2.9,92.469,-33.6,1.0169545611818527,5076.2,1
1,2,0,1,0,1,4,3,2,999,0,0,1.4,93.918,-42.7,4.963952977327402,5228.1,1
0,2,0,0,0,1,2,3,3,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
0,3,0,0,0,0,3,3,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,1
1,1,0,0,0,1,9,1,2,999,0,0,-1.8,92.843,-50.0,1.5299641981026189,5099.1,1
1,1,0,0,0,1,2,4,1,3,1,2,-3.4,92.649,-30.1,0.7151160774580387,5017.5,1
1,2,0,0,0,0,9,0,2,6,1,2,-1.8,93.369,-34.8,0.652,5008.7,1
0,4,0,0,0,1,3,2,1,3,1,2,-1.8,92.893,-46.2,1.354,5099.1,1
0,5,0,0,0,1,1,4,1,999,0,0,1.4,93.444,-36.1,4.96424029362302,5228.1,1
0,2,0,0,0,1,1,3,2,999,0,0,1.4,93.444,-36.1,4.965957207895348,5228.1,1
0,6,0,0,0,1,9,0,1,999,0,0,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1
0,4,0,0,0,1,7,4,2,999,0,0,-3.0,92.713,-33.0,0.7158586722747678,5023.5,1
1,1,1,0,0,0,3,1,1,999,0,0,1.1,93.994,-36.4,4.859921242062715,5191.0,1
1,6,0,0,0,1,9,0,2,999,0,0,-1.8,92.843,-50.0,1.607614085993283,5099.1,1
1,1,0,0,0,1,9,0,1,6,1,2,-1.8,93.369,-34.8,0.652,5008.7,1
0,2,0,1,0,1,3,2,1,999,0,0,-1.8,92.893,-46.2,1.302484659570968,5099.1,1
0,3,0,0,0,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.964202017887896,5228.1,1
0,0,0,0,0,1,7,3,1,999,0,0,-3.0,92.713,-33.0,0.7145419311376312,5023.5,1
0,1,0,1,0,1,2,1,1,9,1,2,-1.1,94.767,-50.8,1.0494400414676543,4963.6,1
0,1,0,1,0,1,1,3,5,999,0,0,1.4,93.444,-36.1,4.965525421901658,5228.1,1
0,1,0,1,0,1,0,0,3,999,0,0,-1.8,93.749,-34.6,0.6381895352678532,5008.7,1
1,1,0,0,0,1,1,0,1,999,0,0,-1.7,94.027,-38.3,0.9000656923767952,4991.6,1
0,2,0,0,0,1,4,3,4,999,0,0,1.4,93.918,-42.7,4.959909367843508,5228.1,1
1,2,0,0,0,1,8,1,1,999,0,0,-1.1,94.601,-49.5,0.9938931214626852,4963.6,1
1,2,0,1,1,1,4,4,1,999,0,0,1.4,93.918,-42.7,4.961542934181997,5228.1,1
1,1,0,1,0,1,4,3,1,6,3,2,-1.7,94.0647965422377,-39.8306141944928,0.7262660235733522,4991.6,1
0,2,0,0,0,1,2,3,3,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
0,1,0,0,0,1,5,3,2,3,1,2,-2.9,92.963,-40.8,1.26,5076.2,1
0,6,0,0,0,1,9,0,1,999,0,0,-1.8,92.843,-50.0,1.762856006504799,5099.1,1
1,1,0,0,0,1,9,1,1,3,1,2,-1.8,93.369,-34.8,0.6453448119788752,5008.7,1
0,0,0,0,0,1,9,0,1,6,1,2,-1.8,93.369,-34.8,0.6524900920657027,5008.7,1
0,1,0,0,0,0,3,1,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,1
2,1,0,0,0,1,0,2,1,999,0,0,-1.8,93.075,-47.1,1.3814664442067994,5099.1,1
1,6,0,0,0,1,0,1,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
0,1,0,0,0,1,5,0,2,999,0,0,-2.9,92.963,-40.8,1.252,5076.2,1
0,6,0,0,0,1,3,2,1,999,0,0,-1.8,92.893,-46.2,1.263525396100659,5099.1,1
0,2,0,0,0,0,3,3,2,999,0,0,1.1,93.994,-36.4,4.859375607235704,5191.0,1
0,1,0,0,0,1,8,4,1,6,1,2,-3.4,92.431,-26.9,0.7357592172282263,5017.5,1
0,1,0,0,0,0,0,4,3,999,0,0,-1.8,93.075,-47.1,1.415,5099.1,1
0,3,0,0,0,1,5,0,1,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,1
1,2,0,1,1,0,5,3,3,999,0,0,1.4,94.465,-41.8,4.961,5228.1,1
0,2,0,0,0,1,9,3,1,6,1,2,-1.8,93.369,-34.8,0.6461813514079798,5008.7,1
1,1,1,0,0,0,5,3,1,999,0,0,1.4,94.465,-41.8,4.937712444340722,5228.1,1
0,1,0,1,0,0,3,3,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,1
1,1,0,0,0,1,9,1,2,999,0,0,-1.8,92.843,-50.0,1.573576524546064,5099.1,1
0,1,0,2,2,1,0,3,1,999,0,0,-1.8,93.075,-47.1,1.438762046118255,5099.1,1
0,1,0,0,0,1,6,4,2,6,2,2,-1.1,94.199,-37.5,0.8812652653317516,4963.6,1
0,1,0,0,0,1,4,2,2,12,1,1,-1.7,94.08840963750988,-39.904405117218346,0.7624096375098721,4991.6,1
0,2,0,1,0,1,5,2,1,999,0,0,-2.9,92.963,-40.8,1.266,5076.2,1
0,1,0,1,0,1,8,4,1,6,1,2,-3.4,92.431,-26.9,0.735771827166387,5017.5,1
0,0,0,0,0,1,3,1,1,3,3,2,-1.8,93.876,-40.0,0.6915179864428206,5008.7,1
0,1,0,1,0,1,1,1,2,3,1,2,-2.9,92.201,-31.4,0.8666299745249753,5076.2,1
0,6,0,1,0,0,5,4,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,1
1,1,0,0,0,1,0,0,2,999,0,0,-1.8,93.075,-47.1,1.423,5099.1,1
0,2,0,0,0,1,8,3,1,6,1,2,-1.1,94.601,-49.5,1.0017191752994252,4963.6,1
1,1,0,0,0,0,0,1,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
1,1,0,1,0,1,4,1,2,999,0,0,1.4,93.918,-42.7,4.962515279624112,5228.1,1
0,6,0,0,0,1,1,1,7,999,0,0,1.4,93.444,-36.1,4.964047308746197,5228.1,1
0,1,0,1,0,1,2,2,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,1
0,2,0,0,0,1,1,3,1,999,0,0,-1.7,94.027,-38.3,0.899,4991.6,1
0,1,0,1,0,1,0,3,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
1,1,0,0,0,1,6,3,2,3,1,2,-1.1,94.199,-37.5,0.879,4963.6,1
0,3,0,0,0,1,5,0,1,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,1
1,1,0,0,0,1,3,1,2,999,0,0,-1.8,92.893,-46.2,1.280092628774659,5099.1,1
0,6,0,1,0,1,8,0,1,999,0,0,-3.4,92.431,-26.9,0.7365962158085242,5017.5,1
0,0,1,0,0,1,4,1,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
0,1,0,0,0,1,4,3,2,999,0,0,1.4,93.918,-42.7,4.957306765820653,5228.1,1
0,3,0,0,0,0,3,3,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,1
0,1,0,1,0,0,4,2,4,999,0,0,-2.9,92.469,-33.6,1.0658968326275784,5076.2,1
0,1,0,0,0,1,1,0,1,999,0,0,-1.7,94.027,-38.3,0.9036505199222219,4991.6,1
0,5,0,0,0,1,6,3,1,999,0,0,-3.4,92.379,-29.8,0.810175307696725,5017.5,1
0,4,0,0,0,1,7,4,2,999,0,0,-3.0,92.713,-33.0,0.7064786680732043,5023.5,1
0,5,0,1,0,1,4,2,1,999,0,0,1.4,93.918,-42.7,4.962700464254343,5228.1,1
1,1,0,1,0,1,2,2,1,999,0,0,-0.1,93.2,-42.0,4.107599336279709,5195.8,1
1,1,0,0,0,1,4,3,2,999,0,0,1.4,93.918,-42.7,4.961984460680771,5228.1,1
1,2,0,1,0,1,3,2,1,999,0,0,-1.8,92.893,-46.2,1.3207611610364185,5099.1,1
0,0,0,1,0,1,4,3,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
0,5,0,1,0,1,2,1,2,999,0,0,-3.4,92.649,-30.1,0.7175877829282701,5017.5,1
0,6,0,1,1,1,8,2,1,5,1,2,-3.4,92.431,-26.9,0.7416093827311685,5017.5,1
0,0,0,0,0,1,1,0,5,999,0,0,1.4,93.444,-36.1,4.965222573111289,5228.1,1
0,1,0,0,0,1,9,0,1,5,1,2,-1.8,93.369,-34.8,0.6504303529917168,5008.7,1
1,1,0,0,0,1,2,0,1,7,1,1,-3.4,92.649,-30.1,0.7140958592510958,5017.5,1
1,0,0,0,0,0,6,0,1,999,0,0,-1.1,94.199,-37.5,0.8805293832038492,4963.6,1
1,2,0,0,0,1,4,2,2,999,0,0,1.4,93.918,-42.7,4.960350780669947,5228.1,1
0,0,0,1,0,1,1,0,3,999,0,0,1.4,93.444,-36.1,4.965696221915005,5228.1,1
1,1,0,0,0,1,1,1,1,3,3,1,-1.7,94.027,-38.3,0.905,4991.6,1
0,2,0,0,0,1,2,2,1,999,0,0,-3.4,92.649,-30.1,0.7160003591911674,5017.5,1
1,1,0,1,0,1,3,2,1,999,0,0,-1.8,92.893,-46.2,1.249691614780953,5099.1,1
0,1,0,1,0,1,8,0,1,999,0,0,-3.4,92.431,-26.9,0.7399396879690345,5017.5,1
1,5,0,1,0,1,3,3,2,999,0,0,-1.8,92.893,-46.2,1.2717647645318755,5099.1,1
1,1,0,1,0,1,1,4,1,0,1,2,-1.7,94.027,-38.3,0.9,4991.6,1
0,2,0,0,0,1,1,3,2,999,0,0,1.4,93.444,-36.1,4.964143146105639,5228.1,1
0,1,0,1,0,1,3,3,1,2,3,2,-1.8,93.876,-40.0,0.6799448771738077,5008.7,1
0,0,0,0,0,0,8,0,1,999,0,0,-0.1,93.798,-40.4,4.817191494962556,5195.8,1
0,1,0,1,0,1,3,3,1,2,3,2,-1.8,93.876,-40.0,0.6773720688336677,5008.7,1
1,1,0,0,0,1,2,4,1,3,1,2,-1.2106358821075494,92.99943222599588,-44.74392394403042,2.258051609407932,5132.624417764824,1
1,1,0,1,0,1,0,2,3,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
0,0,0,1,0,1,8,0,2,6,1,2,-3.4,92.431,-26.9,0.737,5017.5,1
0,1,0,0,0,1,8,3,1,999,0,0,-1.1,94.601,-49.5,0.9970132055316376,4963.6,1
0,1,0,0,0,1,5,3,2,3,1,2,-2.9,92.963,-40.8,1.26,5076.2,1
0,1,0,0,0,1,0,3,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
0,0,0,0,0,1,6,0,1,3,1,2,-3.4,92.379,-29.8,0.77,5017.5,1
0,6,0,0,0,1,1,2,2,999,0,0,1.4,93.444,-36.1,4.962021941467597,5228.1,1
0,0,0,0,0,0,5,3,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,1
0,2,0,0,0,1,6,1,2,999,0,0,-3.4,92.379,-29.8,0.7740332874270787,5017.5,1
0,6,0,0,0,1,1,1,7,999,0,0,1.4,93.444,-36.1,4.964677816406568,5228.1,1
0,1,0,0,0,0,5,2,1,999,0,0,-1.7,94.055,-39.8,0.754,4991.6,1
0,0,0,0,0,1,1,0,7,999,0,0,1.4,93.444,-36.1,4.964124446499689,5228.1,1
0,2,0,0,0,1,1,0,4,999,0,0,1.4,93.444,-36.1,4.964523014619353,5228.1,1
0,0,0,1,0,1,4,2,2,999,0,0,1.4,93.918,-42.7,4.96026764415671,5228.1,1
0,1,0,0,0,0,4,1,10,999,0,0,1.4,94.24786537940686,-42.1572598876304,4.9593969554307,5228.1,1
2,1,0,1,0,1,4,4,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
0,2,0,0,0,1,0,2,4,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
1,1,0,0,0,1,4,1,1,13,2,2,-1.7,94.17842607060723,-40.18570647064759,0.7801991247125302,4991.6,1
0,1,0,0,0,1,0,4,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
1,1,0,0,0,1,3,2,1,999,0,0,-1.8,92.893,-46.2,1.261724487023057,5099.1,1
0,1,0,0,0,1,9,2,2,999,0,0,-1.8,93.369,-34.8,0.6381831981319583,5008.7,1
0,3,0,1,0,0,1,1,4,999,0,0,-1.7,94.027,-38.3,0.9027624653450632,4991.6,1
1,1,0,0,0,1,2,3,1,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
0,1,0,1,0,1,5,0,1,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,1
0,5,1,0,0,1,2,1,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,1
0,0,0,0,0,1,4,0,5,999,0,0,-1.7,94.16187722205271,-40.133991318914696,0.8242408227227792,4991.6,1
1,2,0,1,0,1,8,1,1,999,0,0,-3.4,92.431,-26.9,0.73,5017.5,1
1,1,0,0,0,1,1,3,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,1
0,1,0,1,0,1,5,2,3,999,0,0,-2.9,92.963,-40.8,1.2660192813751545,5076.2,1
0,0,0,1,0,1,1,1,1,999,0,0,-2.9,92.201,-31.4,0.8744816606855449,5076.2,1
0,1,0,0,0,1,3,3,1,11,1,2,-1.8,92.893,-46.2,1.3275121890780155,5099.1,1
1,2,0,1,0,1,1,4,1,0,1,2,-1.7,94.027,-38.3,0.9,4991.6,1
0,1,0,0,0,1,3,0,3,999,0,0,-1.8,93.876,-40.0,0.6984196927300801,5008.7,1
0,1,0,0,0,0,1,2,1,6,1,2,-1.7,94.027,-38.3,0.8996511310020824,4991.6,1
0,1,0,0,0,1,5,0,2,999,0,0,-2.9,92.963,-40.8,1.2680581251325767,5076.2,1
1,2,0,0,0,1,9,3,1,6,1,2,-1.8,93.369,-34.8,0.6537266871879973,5008.7,1
0,2,0,0,0,0,0,2,1,5,1,2,-1.8,93.075,-47.1,1.3942365535623538,5099.1,1
0,5,0,1,0,1,1,3,1,999,0,0,-2.9,92.201,-31.4,0.875295288561072,5076.2,1
0,2,0,1,0,1,4,0,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
1,2,0,0,0,1,4,0,4,999,0,0,1.4,93.918,-42.7,4.9610476484960415,5228.1,1
0,0,0,0,0,1,1,0,1,999,0,0,-2.9,92.201,-31.4,0.852168115637953,5076.2,1
0,3,0,1,0,1,0,3,1,6,2,2,-1.8,93.749,-34.6,0.6497830628628182,5008.7,1
1,2,0,1,1,1,3,0,1,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,1
0,0,0,1,1,1,3,1,3,3,2,2,-1.8,93.876,-40.0,0.6867229871571985,5008.7,1
0,1,0,1,0,1,5,2,1,999,0,0,-1.7,94.055,-39.8,0.7500023210885564,4991.6,1
1,2,0,1,0,1,4,0,1,999,0,0,1.4,93.918,-42.7,4.9616391500737205,5228.1,1
1,6,0,1,0,1,8,0,2,999,0,0,-3.4,92.431,-26.9,0.7321739207554563,5017.5,1
0,0,0,0,0,1,8,1,1,999,0,0,-3.4,92.431,-26.9,0.7390000000000001,5017.5,1
0,0,0,0,0,1,7,2,5,999,0,0,-3.0,92.713,-33.0,0.7148726828994268,5023.5,1
1,2,0,1,0,1,8,2,2,999,0,0,-3.4,92.431,-26.9,0.7379031998185263,5017.5,1
1,1,0,0,0,1,3,2,1,999,0,0,-1.8,92.893,-46.2,1.2500962626922887,5099.1,1
1,1,0,0,0,0,8,3,1,999,0,0,-0.1,93.798,-40.4,4.794,5195.8,1
0,1,0,0,0,1,6,3,1,999,0,0,-1.1,94.199,-37.5,0.879,4963.6,1
0,5,0,0,0,1,2,0,1,999,0,0,-1.1,94.767,-50.8,1.0456922941914744,4963.6,1
0,2,0,1,0,1,4,3,2,15,1,2,-1.7,94.215,-40.3,0.8132240253814675,4991.6,1
0,4,0,0,0,0,5,1,4,999,0,0,1.4,94.465,-41.8,4.959,5228.1,1
0,0,0,0,1,1,4,0,1,3,1,2,-1.7,94.07431701982617,-39.86036568695676,0.7514377512000787,4991.6,1
0,6,0,0,0,1,4,3,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
1,2,0,1,0,1,0,3,2,999,0,0,-1.8,93.075,-47.1,1.4592269439518195,5099.1,1
0,1,0,1,0,1,1,0,5,3,1,2,-2.9,92.201,-31.4,0.8341975148321903,5076.2,1
1,4,0,1,0,1,0,2,2,999,0,0,-1.8,93.749,-34.6,0.6560401865879427,5008.7,1
0,1,0,1,0,1,1,3,2,2,1,2,-2.9,92.201,-31.4,0.878979012564847,5076.2,1
1,1,0,0,0,1,6,3,1,3,3,2,-1.1,94.199,-37.5,0.8788925006790078,4963.6,1
1,3,0,1,1,1,4,1,2,999,0,0,1.4,93.918,-42.7,4.9578197873636665,5228.1,1
0,6,0,0,0,1,3,3,2,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,1
0,6,0,1,0,1,1,3,1,999,0,0,1.4,93.444,-36.1,4.963749292911665,5228.1,1
0,1,0,1,0,1,6,0,2,3,1,2,-3.4,92.379,-29.8,0.7724084295861214,5017.5,1
1,1,0,1,0,1,1,3,3,6,2,2,-1.7,94.027,-38.3,0.9036595469950927,4991.6,1
0,0,1,0,0,0,3,4,1,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,1
0,6,0,1,1,1,1,2,4,999,0,0,1.4,93.444,-36.1,4.963692157260149,5228.1,1
0,1,0,1,0,0,4,4,2,999,0,0,1.4,93.918,-42.7,4.962239330361832,5228.1,1
0,0,0,0,0,1,4,0,5,999,0,0,1.4,93.918,-42.7,4.961821831383977,5228.1,1
0,1,0,1,0,0,9,2,4,999,0,0,-1.8,93.369,-34.8,0.6495226201303782,5008.7,1
0,1,0,1,0,1,3,1,1,999,0,0,-1.8,92.893,-46.2,1.250529695475165,5099.1,1
1,2,0,0,0,1,4,2,3,999,0,0,1.4,93.918,-42.7,4.96077843146039,5228.1,1
0,6,0,0,0,1,1,2,1,4,2,2,-1.7,94.027,-38.3,0.8978340090408589,4991.6,1
1,2,0,1,1,1,0,0,1,999,0,0,-1.8,93.075,-47.1,1.453,5099.1,1
1,4,0,0,0,1,0,1,1,6,2,2,-1.8,93.749,-34.6,0.645,5008.7,1
0,4,0,0,0,1,1,3,1,6,1,2,-1.7,94.027,-38.3,0.8997004759013215,4991.6,1
0,6,0,0,0,1,3,2,1,999,0,0,-1.8,92.893,-46.2,1.2715389550018106,5099.1,1
0,4,0,0,0,1,0,3,1,999,0,0,-1.8,93.075,-47.1,1.4441283621579726,5099.1,1
0,1,0,1,0,0,2,1,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,1
1,3,0,0,0,1,2,0,1,999,0,0,-0.1,93.2,-42.0,4.124142380273831,5195.8,1
1,1,0,1,0,1,3,3,2,999,0,0,-1.8,92.893,-46.2,1.2681763069051986,5099.1,1
0,1,0,1,0,1,2,1,1,999,0,0,-1.1,94.767,-50.8,1.0297718263885685,4963.6,1
1,2,0,0,0,1,8,0,1,999,0,0,-3.4,92.431,-26.9,0.7296478242549133,5017.5,1
1,1,0,1,0,1,0,3,2,999,0,0,-1.8,93.075,-47.1,1.4401874810499493,5099.1,1
1,1,0,1,0,1,5,3,3,5,2,2,-1.7,94.055,-39.8,0.7312641618799641,4991.6,1
0,1,0,1,0,1,0,3,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
0,1,0,0,0,0,3,3,2,999,0,0,-1.8,93.876,-40.0,0.6952818190540051,5008.7,1
1,1,0,0,0,1,1,0,1,999,0,0,-2.9,92.201,-31.4,0.8529047844052612,5076.2,1
0,2,0,0,0,0,3,1,1,999,0,0,1.1,93.994,-36.4,4.857649283282508,5191.0,1
